0,order_id,chinese_zodiac,zodiac
0,100556607214628864,龙,白羊座
0,100556610733637632,猴,摩羯座
0,100556691956334592,狗,金牛座
0,100556735656800256,鼠,巨蟹座
0,100556755634266112,牛,水瓶座
0,100556797837357056,虎,射手座
0,100556800551067648,鸡,双子座
0,100556882142867456,猪,摩羯座
0,100556930901639168,鸡,金牛座
0,100556954289078272,虎,天蝎座
0,100556980927111168,鸡,处女座
0,100557023461548032,兔,狮子座
0,100557110006820864,鸡,天秤座
0,100557117795639296,马,水瓶座
0,100557156962054144,兔,巨蟹座
0,100557336646025216,牛,巨蟹座
0,100557410889412608,马,金牛座
0,100557438521483264,鼠,摩羯座
0,100557512286711808,鸡,摩羯座
0,100557562513489920,鸡,天秤座
0,100557621477023744,虎,处女座
0,100557647192305664,鸡,处女座
0,100557692771794944,蛇,双子座
0,100557721104326656,牛,金牛座
0,100557819376861184,猪,水瓶座
0,100557856353857536,兔,双子座
0,100557875614089216,牛,射手座
0,100557912989532160,猴,摩羯座
0,100558003053834240,羊,水瓶座
0,100558117050818560,龙,白羊座
0,100558126727081984,鸡,天秤座
0,100558167550230528,鸡,处女座
0,100558168321990656,狗,双鱼座
0,100558260428910592,虎,处女座
0,100558420617756672,猴,金牛座
0,100558562787885056,鸡,射手座
0,100558619998191616,羊,天蝎座
0,100558695751528448,兔,天蝎座
0,100558715011760128,马,天秤座
0,100558727611461632,羊,天蝎座
0,100558762935889920,龙,狮子座
0,100558845416865792,马,巨蟹座
0,100558909895901184,龙,白羊座
0,100558948617723904,龙,射手座
0,100558963138396160,羊,白羊座
0,100559012874461184,兔,双子座
0,100559110664658944,兔,金牛座
0,100559223919255552,龙,水瓶座
0,100559236284067840,狗,天秤座
0,100559253233246208,狗,金牛座
0,100559277816061952,牛,金牛座
0,100559292273831936,马,水瓶座
0,100559292844253184,鸡,天秤座
0,100559325475938304,狗,双鱼座
0,100559366290710528,兔,射手座
0,100559383533486080,猪,双鱼座
0,100559447605686272,兔,白羊座
0,100559574068142080,猪,天蝎座
0,100559580447682560,龙,狮子座
0,100559714350825472,蛇,处女座
0,100559740003188736,龙,天秤座
0,100559766255345664,龙,狮子座
0,100559808370356224,猪,天蝎座
0,100559825613127680,兔,射手座
0,100559833238372352,蛇,天秤座
0,100559874455805952,龙,摩羯座
0,100559878205505536,蛇,天秤座
0,100559906177318912,猴,狮子座
0,100559950024572928,马,天蝎座
0,100559996971417600,鸡,巨蟹座
0,100559997118226432,鼠,巨蟹座
0,100560242384338944,狗,双子座
0,100560300144099328,猪,处女座
0,100560488678072320,鸡,射手座
0,100560496244600832,鼠,巨蟹座
0,100560554847416320,猴,水瓶座
0,100560556239912960,龙,射手座
0,100560667380588544,羊,白羊座
0,100560780484194304,狗,天蝎座
0,100560792601538560,蛇,射手座
0,100560830799065088,鸡,双子座
0,100560836436197376,猪,天蝎座
0,100560838097141760,鼠,射手座
0,100560839116369920,猪,射手座
0,100560970205143040,蛇,水瓶座
0,100561087314309120,鸡,双鱼座
0,100561113549668352,牛,天蝎座
0,100561177735110656,蛇,摩羯座
0,100561348464254976,羊,水瓶座
0,100561377056829440,蛇,天秤座
0,100561545235824640,马,天蝎座
0,100561591209590784,牛,双子座
0,100561750358261760,牛,处女座
0,100561773305298944,兔,白羊座
0,100561821858562048,鸡,水瓶座
0,100561840841994240,牛,白羊座
0,100561871875645440,猪,天秤座
0,100561875604373504,猪,狮子座
0,100561935079616512,鼠,白羊座
0,100561972639604736,猴,巨蟹座
0,100561995058151424,猪,射手座
0,100562001441890304,牛,射手座
0,100562067300855808,狗,双子座
0,100562258401734656,兔,狮子座
0,100562345815224320,狗,射手座
0,100562393873559552,猴,射手座
0,100562422826840064,马,双鱼座
0,100562467928186880,猴,狮子座
0,100562474081222656,蛇,巨蟹座
0,100562498454331392,鸡,巨蟹座
0,100562532239450112,鸡,天秤座
0,100562545736724480,龙,水瓶座
0,100562700200353792,兔,白羊座
0,100562703778086912,羊,双鱼座
0,100562709490737152,兔,射手座
0,100562731443724288,鼠,巨蟹座
0,100562756127203328,猴,白羊座
0,100562769813217280,鸡,天秤座
0,100562848351559680,蛇,水瓶座
0,100562860217245696,狗,射手座
0,100562899241041920,马,白羊座
0,100562925056991232,鼠,金牛座
0,100563105546285056,猪,天蝎座
0,100563216749867008,蛇,金牛座
0,100563219614564352,羊,天秤座
0,100563290951299072,牛,白羊座
0,100563338208518144,蛇,金牛座
0,100563344609017856,猪,金牛座
0,100563355216424960,猪,处女座
0,100563458178195456,狗,巨蟹座
0,100563466310942720,马,金牛座
0,100563512024670208,鼠,双鱼座
0,100563587064963072,牛,水瓶座
0,100563622397771776,猪,摩羯座
0,100563651497861120,猪,处女座
0,100563706556481536,猪,水瓶座
0,100563857077469184,猪,巨蟹座
0,100563881094066176,猪,双鱼座
0,100563928477114368,猪,射手座
0,100564018528825344,牛,双鱼座
0,100564077618176000,狗,处女座
0,100564154097119232,羊,天秤座
0,100564244052357120,龙,狮子座
0,100564269117513728,马,巨蟹座
0,100564276092645376,兔,射手座
0,100564319004565504,马,巨蟹座
0,100564474227367936,蛇,水瓶座
0,100564497430257664,猴,双子座
0,100564661951836160,狗,巨蟹座
0,100564666628481024,马,巨蟹座
0,100564721871663104,鼠,处女座
0,100564740783775744,猪,摩羯座
0,100564815949889536,虎,射手座
0,100564816075730944,马,双子座
0,100564930089496576,羊,射手座
0,100565004311887872,鼠,天蝎座
0,100565105147162624,猴,双子座
0,100565157815037952,马,处女座
0,100565180070010880,羊,水瓶座
0,100565320470142976,猪,天秤座
0,100565399805407232,狗,天秤座
0,100565485771862016,牛,狮子座
0,100565554424225792,猪,狮子座
0,100565675115327488,鸡,射手座
0,100565694258130944,鸡,天秤座
0,100565726050951168,羊,白羊座
0,100565737430102016,猴,射手座
0,100565812923379712,猪,摩羯座
0,100565997548240896,牛,处女座
0,100566000765284352,虎,天秤座
0,100566064829071360,羊,天秤座
0,100566089017622528,鼠,双鱼座
0,100566236833292288,鸡,天蝎座
0,100566308199378944,蛇,双子座
0,100566513703493632,猴,双鱼座
0,100566600185847808,蛇,金牛座
0,100566611321716736,鸡,金牛座
0,100566743438106624,羊,双鱼座
0,100566788598169600,蛇,天蝎座
0,100566818545508352,狗,双子座
0,100566835138179072,龙,摩羯座
0,100566875235725312,狗,天蝎座
0,100566947293868032,虎,双子座
0,100567091645034496,兔,处女座
0,100567101862359040,蛇,双子座
0,100567149979410432,狗,处女座
0,100567151040561152,猪,狮子座
0,100567202437570560,牛,水瓶座
0,100567214995308544,虎,双子座
0,100567222729613312,猴,双鱼座
0,100567237678116864,兔,射手座
0,100567266371338240,猪,白羊座
0,100567454569758720,虎,狮子座
0,100567514627997696,鼠,天秤座
0,100567541928730624,猪,双子座
0,100567585046175744,蛇,白羊座
0,100567675680882688,猴,天秤座
0,100567703447175168,兔,巨蟹座
0,100567712909533184,狗,金牛座
0,100567738574479360,猴,狮子座
0,100567778307121152,鸡,双鱼座
0,100567788847398912,兔,巨蟹座
0,100567925564932096,狗,双子座
0,100568006586302464,蛇,双鱼座
0,100568117685035008,龙,天秤座
0,100568133719863296,狗,双子座
0,100568169631481856,牛,双子座
0,100568187662802944,羊,天蝎座
0,100568202502250496,鼠,金牛座
0,100568203999617024,蛇,双鱼座
0,100568265324527616,兔,摩羯座
0,100568276829515776,虎,金牛座
0,100568315337420800,龙,天秤座
0,100568320991338496,虎,双子座
0,100568358433890304,虎,天蝎座
0,100568372694528000,猴,白羊座
0,100568426062852096,马,双子座
0,100568524297633792,鸡,水瓶座
0,100568651531845632,蛇,天蝎座
0,100568727125786624,龙,双鱼座
0,100568779638484992,蛇,双子座
0,100568833233289216,龙,水瓶座
0,100568878192041984,龙,天秤座
0,100568885192339456,猪,天蝎座
0,100568903244619776,虎,天蝎座
0,100569022224441344,羊,双子座
0,100569075391442944,蛇,水瓶座
0,100569141053272064,马,金牛座
0,100569149626425344,羊,水瓶座
0,100569167468994560,蛇,巨蟹座
0,100569425049595904,牛,摩羯座
0,100569425284464640,猴,处女座
0,100569490904358912,狗,摩羯座
0,100569526342033408,猴,天秤座
0,100569711419895808,猴,双鱼座
0,100569743284019200,虎,巨蟹座
0,100569767531290624,马,双子座
0,100569785818456064,牛,天蝎座
0,100569935626412032,兔,巨蟹座
0,100569986637537280,鸡,水瓶座
0,100570012256350208,龙,狮子座
0,100570027213225984,马,摩羯座
0,100570029364903936,虎,狮子座
0,100570036344225792,牛,双鱼座
0,100570167860834304,鼠,射手座
0,100570242251005952,羊,巨蟹座
0,100570251105173504,猴,白羊座
0,100570283468423168,狗,摩羯座
0,100570346924048384,鸡,狮子座
0,100570354406686720,羊,巨蟹座
0,100570386446983168,虎,处女座
0,100570448350720000,羊,天秤座
0,100570453157380096,蛇,天蝎座
0,100570457292976128,牛,天秤座
0,100570539312578560,猴,狮子座
0,100570587211542528,鼠,金牛座
0,100570615967690752,虎,摩羯座
0,100570624742174720,羊,白羊座
0,100570640265293824,猪,狮子座
0,100570648842641408,羊,处女座
0,100570747744333824,马,摩羯座
0,100570843122802688,狗,天秤座
0,100570846662787072,龙,处女座
0,100571075000696832,猪,天秤座
0,100571120815079424,狗,摩羯座
0,100571228784852992,虎,射手座
0,100571450592239616,猴,狮子座
0,100571523174662144,羊,射手座
0,100571599607463936,猪,天蝎座
0,100571624630693888,鸡,金牛座
0,100571679420882944,羊,处女座
0,100571693559881728,鸡,天蝎座
0,100571759305601024,羊,天秤座
0,100571847948021760,鼠,双子座
0,100571922413690880,龙,射手座
0,100572049786314752,虎,狮子座
0,100572134838403072,马,双子座
0,100572356784193536,狗,巨蟹座
0,100572391919890432,牛,金牛座
0,100572447104335872,蛇,双子座
0,100572450426236928,鼠,金牛座
0,100572538598883328,鼠,天蝎座
0,100572542453460992,蛇,天秤座
0,100572708837302272,马,巨蟹座
0,100572710624079872,兔,双鱼座
0,100572726776344576,猴,狮子座
0,100572846041378816,鸡,双鱼座
0,100572886038249472,鸡,双鱼座
0,100573055542669312,狗,双子座
0,100573060655521792,牛,射手座
0,100573155815895040,鸡,金牛座
0,100573261810147328,牛,天秤座
0,100573391208620032,蛇,摩羯座
0,100573396099182592,狗,天秤座
0,100573411416780800,蛇,天秤座
0,100573444107186176,兔,巨蟹座
0,100573480459218944,兔,天蝎座
0,100573490458435584,龙,射手座
0,100573592124170240,马,射手座
0,100573617373872128,鼠,天蝎座
0,100573621253611520,鼠,双子座
0,100573651318382592,兔,狮子座
0,100573691936026624,狗,巨蟹座
0,100573717793910784,虎,白羊座
0,100573792888729600,虎,天秤座
0,100573832575229952,鼠,天秤座
0,100573885075324928,猴,狮子座
0,100574004592025600,羊,处女座
0,100574035948642304,鼠,巨蟹座
0,100574059352858624,猴,双鱼座
0,100574068798435328,蛇,白羊座
0,100574094605987840,羊,天秤座
0,100574148850921472,鸡,双子座
0,100574218061127680,鸡,天秤座
0,100574262906630144,猪,巨蟹座
0,100574330464280576,蛇,狮子座
0,100574462593245184,马,天秤座
0,100574478040858624,羊,摩羯座
0,100574516662009856,狗,射手座
0,100574537511903232,羊,射手座
0,100574567513751552,鸡,双鱼座
0,100574639521570816,狗,双子座
0,100574648048582656,龙,射手座
0,100574697763680256,狗,金牛座
0,100574723462168576,虎,水瓶座
0,100574743376732160,马,巨蟹座
0,100574755632488448,羊,处女座
0,100574826268753920,狗,巨蟹座
0,100574847923953664,虎,金牛座
0,100574854928433152,牛,金牛座
0,100574896481402880,鸡,射手座
0,100574919403286528,猴,白羊座
0,100574922981023744,羊,水瓶座
0,100575019747803136,马,金牛座
0,100575020154658816,蛇,处女座
0,100575060675821568,鼠,水瓶座
0,100575107467489280,狗,摩羯座
0,100575330197610496,猴,狮子座
0,100575361763934208,鸡,金牛座
0,100575382760620032,兔,天秤座
0,100575417577537536,鸡,狮子座
0,100575420580667392,猴,射手座
0,100575430135296000,兔,金牛座
0,100575504521273344,牛,处女座
0,100575513249611776,猴,射手座
0,100575519163592704,羊,巨蟹座
0,100575543771574272,蛇,狮子座
0,100575635022852096,蛇,狮子座
0,100575639808540672,猴,天秤座
0,100575642203500544,鸡,狮子座
0,100575642736164864,蛇,狮子座
0,100575764979163136,狗,狮子座
0,100575777574649856,牛,双鱼座
0,100575792338612224,狗,白羊座
0,100575798214819840,兔,狮子座
0,100575808922877952,龙,处女座
0,100575932503863296,鼠,狮子座
0,100575970256793600,猪,白羊座
0,100576110048751616,猪,天蝎座
0,100576124867227648,羊,射手座
0,100576347186307072,马,金牛座
0,100576404404994048,狗,摩羯座
0,100576436109750272,鼠,处女座
0,100576531945402368,龙,白羊座
0,100576569115312128,龙,双鱼座
0,100576638338105344,鸡,射手座
0,100576710014578688,龙,水瓶座
0,100576742042284032,鸡,天秤座
0,100576743577399296,羊,摩羯座
0,100576786174738432,马,巨蟹座
0,100576792969510912,猴,狮子座
0,100576896984064000,鼠,巨蟹座
0,100576925446610944,羊,双鱼座
0,100576927417937920,蛇,白羊座
0,100576995978031104,马,水瓶座
0,100577035689689088,猪,双子座
0,100577123996565504,龙,水瓶座
0,100577158880600064,鼠,天秤座
0,100577247862751232,蛇,射手座
0,100577311351943168,兔,狮子座
0,100577443531227136,马,狮子座
0,100577501056106496,鼠,狮子座
0,100577558090264576,狗,处女座
0,100577567229640704,蛇,双鱼座
0,100577624909709312,猴,摩羯座
0,100577672468930560,猪,狮子座
0,100577687606173696,虎,巨蟹座
0,100577696321941504,狗,双子座
0,100577738608914432,鼠,双鱼座
0,100577743868559360,鸡,天秤座
0,100577751154077696,羊,金牛座
0,100577755251912704,马,处女座
0,100577764865245184,鸡,射手座
0,100577925087666176,牛,白羊座
0,100577953432764416,猴,金牛座
0,100577978367913984,兔,双子座
0,100578012949938176,猪,狮子座
0,100578072123179008,猪,双鱼座
0,100578124799455232,蛇,天秤座
0,100578148149145600,狗,天蝎座
0,100578159440199680,鼠,射手座
0,100578191761506304,猪,双鱼座
0,100578203262300160,猪,白羊座
0,100578353665835008,兔,金牛座
0,100578389409705984,狗,天秤座
0,100578482409996288,猴,天秤座
0,100578492996419584,猴,射手座
0,100578535098843136,兔,水瓶座
0,100578592770531328,鼠,巨蟹座
0,100578697540055040,狗,射手座
0,100578704611651584,兔,处女座
0,100578761989726208,猪,射手座
0,100578766980947968,鼠,白羊座
0,100578860753002496,狗,处女座
0,100578876422922240,蛇,处女座
0,100578907523690496,龙,天秤座
0,100579349267775488,鸡,双子座
0,100579438598062080,鸡,天秤座
0,100579615102763008,牛,巨蟹座
0,100579711672418304,兔,处女座
0,100579785999691776,马,天蝎座
0,100579862201802752,鸡,白羊座
0,100579972025462784,虎,金牛座
0,100579981936603136,马,射手座
0,100580009103097856,虎,白羊座
0,100580050932903936,鼠,天秤座
0,100580132625358848,龙,射手座
0,100580197397987328,鸡,天秤座
0,100580263483441152,羊,天秤座
0,100580273319092224,马,双鱼座
0,100580335759699968,猴,处女座
0,100580399806722048,龙,射手座
0,100580429271707648,狗,水瓶座
0,100580532724211712,兔,摩羯座
0,100580538583658496,牛,水瓶座
0,100580540211036160,马,射手座
0,100580616492855296,猪,巨蟹座
0,100580650366042112,马,水瓶座
0,100580650802262016,牛,双子座
0,100580655160139776,猪,双鱼座
0,100580675074699264,鼠,天蝎座
0,100580722239647744,虎,射手座
0,100580815781011456,牛,双鱼座
0,100580917048287232,猪,巨蟹座
0,100580989580386304,猴,双鱼座
0,100581008131796992,狗,水瓶座
0,100581153900625920,猪,射手座
0,100581262688296960,牛,射手座
0,100581297417134080,牛,狮子座
0,100581315003850752,狗,天蝎座
0,100581345865531392,猪,处女座
0,100581378266529792,马,金牛座
0,100581388395773952,牛,天秤座
0,100581422306734080,龙,双子座
0,100581439335608320,鼠,双鱼座
0,100581442380673024,蛇,处女座
0,100581483153502208,羊,巨蟹座
0,100581554385367040,马,双子座
0,100581577126879232,猴,天秤座
0,100581598983401472,牛,巨蟹座
0,100581639320023040,牛,处女座
0,100581744555106304,猴,白羊座
0,100581792537935872,猪,狮子座
0,100581875148955648,狗,双鱼座
0,100581877933977600,龙,双子座
0,100581944837316608,猪,射手座
0,100582123015548928,猪,双子座
0,100582125997686784,猪,金牛座
0,100582195287588864,蛇,摩羯座
0,100582316486197248,兔,金牛座
0,100582416587464704,猪,狮子座
0,100582564826742784,狗,白羊座
0,100582571906727936,猪,射手座
0,100582603515011072,蛇,摩羯座
0,100582623131762688,猪,狮子座
0,100582711820320768,蛇,双鱼座
0,100582719294570496,蛇,水瓶座
0,100582727762870272,蛇,射手座
0,100582775175294976,猪,巨蟹座
0,100582792535519232,狗,射手座
0,100583082840072192,兔,天秤座
0,100583127815593984,狗,水瓶座
0,100583307759624192,鼠,天蝎座
0,100583319734353920,龙,天秤座
0,100583348821860352,龙,狮子座
0,100583397400281088,鸡,双鱼座
0,100583449032175616,狗,金牛座
0,100583492925562880,虎,金牛座
0,100583524554801152,猴,天蝎座
0,100583527423705088,蛇,双子座
0,100583559862460416,虎,巨蟹座
0,100583670101344256,马,水瓶座
0,100583674081751040,鸡,狮子座
0,100583803291467776,猴,双鱼座
0,100583812514754560,蛇,巨蟹座
0,100583849290412032,鸡,双子座
0,100583850691297280,猪,巨蟹座
0,100583861856542720,龙,射手座
0,100583903086555136,狗,双子座
0,100583916453801984,牛,巨蟹座
0,100583928529199104,蛇,金牛座
0,100583979057971200,马,射手座
0,100584149032148992,狗,摩羯座
0,100584182460743680,马,双鱼座
0,100584221614579712,羊,天秤座
0,100584294528360448,猪,狮子座
0,100584569863446528,牛,摩羯座
0,100584605565362176,蛇,处女座
0,100584641313415168,狗,狮子座
0,100584720128573440,蛇,天秤座
0,100584759307579392,虎,狮子座
0,100584803104497664,鸡,水瓶座
0,100584847799001088,狗,巨蟹座
0,100584875288461312,蛇,金牛座
0,100584960126656512,猴,巨蟹座
0,100585100224798720,猪,天蝎座
0,100585146936766464,鼠,金牛座
0,100585227593228288,狗,天秤座
0,100585276255543296,鼠,处女座
0,100585280059768832,猴,巨蟹座
0,100585343829966848,猴,射手座
0,100585378034524160,蛇,射手座
0,100585388440584192,牛,金牛座
0,100585416676646912,鼠,天蝎座
0,100585448557543424,兔,狮子座
0,100585489003229184,虎,天秤座
0,100585510792634368,狗,天秤座
0,100585516152954880,猪,双子座
0,100585660504113152,鸡,摩羯座
0,100585723599036416,猴,射手座
0,100585841475756032,牛,金牛座
0,100585912095256576,猴,金牛座
0,100586037551083520,蛇,水瓶座
0,100586055745961984,蛇,处女座
0,100586059483095040,牛,金牛座
0,100586102097227776,猴,射手座
0,100586284113244160,马,射手座
0,100586387456700416,兔,金牛座
0,100586397929877504,猴,天蝎座
0,100586426853797888,牛,双鱼座
0,100586432012787712,鸡,狮子座
0,100586478267564032,狗,天蝎座
0,100586568587714560,鼠,天蝎座
0,100586571389501440,羊,巨蟹座
0,100586668303089664,牛,摩羯座
0,100586731670646784,鸡,水瓶座
0,100586766634352640,虎,狮子座
0,100586869470306304,鸡,射手座
0,100586947161403392,马,处女座
0,100586991230951424,龙,射手座
0,100587000173207552,牛,白羊座
0,100587032150585344,龙,摩羯座
0,100587046335709184,牛,水瓶座
0,100587170797486080,鼠,天秤座
0,100587242876612608,马,狮子座
0,100587261184749568,猪,射手座
0,100587268801605632,蛇,双子座
0,100587300707672064,狗,双子座
0,100587322857791488,蛇,水瓶座
0,100587339823755264,马,双鱼座
0,100587493117173760,羊,双子座
0,100587543968907264,鼠,天蝎座
0,100587628081479680,猴,天蝎座
0,100587645492043776,兔,天蝎座
0,100587775909736448,狗,天秤座
0,100587846327906304,龙,双子座
0,100587932403412992,牛,摩羯座
0,100587947251249152,兔,水瓶座
0,100587997419307008,鸡,金牛座
0,100588008219652096,狗,水瓶座
0,100588043510525952,虎,白羊座
0,100588055971803136,鸡,天蝎座
0,100588108274761728,马,处女座
0,100588119846846464,羊,摩羯座
0,100588146149326848,兔,处女座
0,100588294619308032,狗,天秤座
0,100588491105665024,龙,处女座
0,100588525700292608,鼠,射手座
0,100588586790334464,猴,双子座
0,100588603815014400,龙,巨蟹座
0,100588606688112640,鼠,双子座
0,100588644009029632,虎,双鱼座
0,100588814574592000,鸡,天蝎座
0,100588816889851904,兔,水瓶座
0,100589002789793792,狗,射手座
0,100589118984597504,猴,水瓶座
0,100589127524200448,兔,巨蟹座
0,100589160835350528,牛,金牛座
0,100589167965679616,虎,巨蟹座
0,100589201746604032,猪,双鱼座
0,100589208147099648,猴,射手座
0,100589279483834368,猴,天蝎座
0,100589332524998656,牛,双鱼座
0,100589404281155584,狗,天蝎座
0,100589464603623424,猴,狮子座
0,100589468110069760,鼠,天蝎座
0,100589502117478400,牛,天秤座
0,100589554915385344,马,射手座
0,100589573554864128,兔,双子座
0,100589619117596672,鸡,双子座
0,100589627413934080,牛,水瓶座
0,100589701242060800,蛇,双子座
0,100589797656539136,龙,射手座
0,100589857991589888,牛,双子座
0,100589910898548736,马,巨蟹座
0,100589922344808448,猴,白羊座
0,100590030440407040,牛,天秤座
0,100590046093553664,马,水瓶座
0,100590068575023104,虎,双鱼座
0,100590094017658880,猪,巨蟹座
0,100590105388425216,虎,金牛座
0,100590176637059072,牛,金牛座
0,100590326205952000,虎,天蝎座
0,100590462420164608,猪,巨蟹座
0,100590482871595008,蛇,天秤座
0,100590575628615680,狗,射手座
0,100590583262248960,龙,天秤座
0,100590645161787392,鼠,双鱼座
0,100590664870821888,猪,双鱼座
0,100590676342251520,虎,巨蟹座
0,100590695896100864,兔,处女座
0,100590826091479040,羊,白羊座
0,100591032136675328,牛,金牛座
0,100591222805540864,龙,摩羯座
0,100591244771106816,狗,金牛座
0,100591355592998912,马,天蝎座
0,100591393710845952,狗,射手座
0,100591404796391424,兔,摩羯座
0,100591422483771392,蛇,狮子座
0,100591449763524608,猪,射手座
0,100591462224801792,鸡,狮子座
0,100591487927484416,蛇,双子座
0,100591526334726144,猴,处女座
0,100591593238081536,马,巨蟹座
0,100591610862546944,鼠,处女座
0,100591713077735424,狗,水瓶座
0,100591725610311680,兔,处女座
0,100591754836226048,龙,摩羯座
0,100591770023800832,牛,摩羯座
0,100591814361776128,猪,狮子座
0,100591822708441088,蛇,巨蟹座
0,100591881835556864,狗,金牛座
0,100591950915731456,龙,水瓶座
0,100591965235093504,狗,摩羯座
0,100591973627887616,蛇,摩羯座
0,100592022311186432,狗,巨蟹座
0,100592029898678272,龙,射手座
0,100592048672374784,狗,水瓶座
0,100592075616595968,狗,处女座
0,100592120940240896,猴,双鱼座
0,100592244156301312,猪,天蝎座
0,100592449287127040,兔,巨蟹座
0,100592478609506304,牛,摩羯座
0,100592558515191808,兔,摩羯座
0,100592722688647168,猪,巨蟹座
0,100592745732157440,鼠,天蝎座
0,100592812132184064,狗,天秤座
0,100592815194021888,龙,巨蟹座
0,100592908185939968,狗,天蝎座
0,100592918306795520,马,处女座
0,100593072149667840,羊,处女座
0,100593084166340608,猪,狮子座
0,100593183441321984,鸡,处女座
0,100593250818621440,兔,巨蟹座
0,100593280577220608,狗,双鱼座
0,100593294909157376,猪,天秤座
0,100593366438813696,虎,金牛座
0,100593374387023872,兔,摩羯座
0,100593439973343232,狗,巨蟹座
0,100593493350064128,羊,处女座
0,100593498945269760,龙,射手座
0,100593539307053056,龙,天蝎座
0,100593574874750976,蛇,处女座
0,100593601567301632,鼠,金牛座
0,100593604289396736,猴,双鱼座
0,100593736422555648,鸡,天蝎座
0,100593776167792640,羊,巨蟹座
0,100593840885899264,虎,天蝎座
0,100593844421689344,鼠,双子座
0,100593877082742784,鸡,水瓶座
0,100594000118448128,兔,双子座
0,100594113326907392,狗,天秤座
0,100594185636720640,猴,天蝎座
0,100594202850131968,鼠,摩羯座
0,100594219908366336,羊,双鱼座
0,100594317396586496,牛,摩羯座
0,100594401580457984,猪,天秤座
0,100594428709216256,蛇,白羊座
0,100594500222103552,马,白羊座
0,100594543901585408,鼠,巨蟹座
0,100594595864813568,虎,处女座
0,100594625577267200,马,狮子座
0,100594637820428288,羊,狮子座
0,100594677263675392,蛇,双子座
0,100594754992517120,兔,狮子座
0,100594775074844672,猴,射手座
0,100594981585584128,蛇,水瓶座
0,100595103790825472,羊,白羊座
0,100595251983986688,牛,摩羯座
0,100595285773295616,猴,双鱼座
0,100595311492771840,牛,狮子座
0,100595327103967232,蛇,处女座
0,100595355138686976,马,双鱼座
0,100595400110026752,鼠,处女座
0,100595509174509568,马,天蝎座
0,100595540472406016,猪,水瓶座
0,100595542284345344,兔,射手座
0,100595568146423808,兔,天蝎座
0,100595624140386304,鸡,射手座
0,100595841371774976,马,白羊座
0,100595899039260672,兔,天蝎座
0,100595931469623296,猪,狮子座
0,100596054559850496,鼠,水瓶座
0,100596103004073984,龙,天秤座
0,100596247372013568,牛,天蝎座
0,100596251214000128,蛇,射手座
0,100596292007788544,猴,水瓶座
0,100596315017752576,牛,狮子座
0,100596334689038336,羊,白羊座
0,100596378016186368,龙,双鱼座
0,100596383363936256,鼠,白羊座
0,100596407955128320,羊,天秤座
0,100596417379737600,马,双子座
0,100596443711582208,龙,天蝎座
0,100596475705733120,马,白羊座
0,100596516637945856,猴,双子座
0,100596623156477952,蛇,巨蟹座
0,100596667393802240,狗,天蝎座
0,100597077550596096,猴,处女座
0,100597169376501760,龙,巨蟹座
0,100597174183178240,鼠,双子座
0,100597209398542336,鸡,处女座
0,100597223306862592,羊,双子座
0,100597256106323968,虎,巨蟹座
0,100597264100667392,兔,天蝎座
0,100597455839080448,鼠,处女座
0,100597519349219328,猪,双鱼座
0,100597664941899776,牛,金牛座
0,100597729865531392,龙,天秤座
0,100597778888556544,牛,射手座
0,100597781400952832,牛,双子座
0,100597842461634560,鸡,天蝎座
0,100597951148630016,牛,白羊座
0,100597974506708992,鼠,处女座
0,100598009969553408,猴,双子座
0,100598102164549632,牛,射手座
0,100598169755746304,兔,巨蟹座
0,100598177435529216,狗,射手座
0,100598260537270272,马,巨蟹座
0,100598299351351296,兔,天蝎座
0,100598299825319936,猪,处女座
0,100598331030937600,狗,双子座
0,100598482109759488,鸡,天秤座
0,100598509901225984,羊,处女座
0,100598522488324096,鸡,白羊座
0,100598563110170624,虎,金牛座
0,100598843365171200,猪,双鱼座
0,100598853997723648,鸡,金牛座
0,100598865347518464,兔,巨蟹座
0,100598901343039488,狗,天蝎座
0,100598923094687744,马,天蝎座
0,100598925485441024,龙,双子座
0,100598955525058560,虎,白羊座
0,100598979541639168,虎,双鱼座
0,100599044100370432,马,金牛座
0,100599064203665408,牛,天秤座
0,100599222328918016,猴,狮子座
0,100599247553470464,虎,摩羯座
0,100599433826705408,猪,水瓶座
0,100599443184201728,狗,双鱼座
0,100599605738635264,鸡,巨蟹座
0,100599611933634560,牛,处女座
0,100599670012157952,兔,金牛座
0,100599834395324416,牛,巨蟹座
0,100599968269115392,龙,处女座
0,100600014716829696,猴,水瓶座
0,100600088117157888,牛,金牛座
0,100600125442273280,蛇,水瓶座
0,100600177539723264,鼠,水瓶座
0,100600292442681344,羊,金牛座
0,100600380401430528,蛇,双鱼座
0,100600400466968576,猪,双鱼座
0,100600448152010752,马,双子座
0,100600459128516608,鼠,天蝎座
0,100600483564527616,虎,射手座
0,100600513788682240,鸡,双子座
0,100600540149874688,龙,水瓶座
0,100600586903781376,牛,白羊座
0,100600635473829888,猴,天秤座
0,100600793867517952,龙,天秤座
0,100600826549547008,马,处女座
0,100600866747756544,鸡,狮子座
0,100600900390268928,猪,射手座
0,100600925774184448,狗,天秤座
0,100601047882956800,猴,天秤座
0,100601102371160064,蛇,金牛座
0,100601124441595904,鼠,摩羯座
0,100601135451648000,猪,天秤座
0,100601149452222464,蛇,天蝎座
0,100601152333721600,虎,处女座
0,100601169886879744,猪,水瓶座
0,100601256625090560,猪,射手座
0,100601351764475904,羊,射手座
